pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
881,2036,2036,10690321,21656668,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copyResourceToFile,0.040741,no,no
882,2039,2039,6890417,8665321,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,getNetworkServersIPs,0.17,no,yes
883,2043,2043,14617444,293167,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readUNI,doVersionCheck,0.24,no,no
884,2046,2046,22401746,1985677,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendRequest,SRWGuiClient,0.117188,no,no
885,2048,2048,11475527,7945594,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,addDataFromURL,fileDownload,0.227273,no,yes
886,2049,2049,3409084,1005108,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getRequestContent,googleImageSearch,0.130435,no,no
887,2050,2050,8973505,1005108,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,writeFileType,googleImageSearch,0.160839,no,no
888,2052,2052,21979462,1169642,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,downloadURLtoString,run,0.144231,no,no
889,2054,2054,3401153,7809093,1,0,1,FN,0.85,library_context_missing,library_context_missing,context_recovery_then_expert,not_reliably_solvable_static,low,medium,getHTML,getContent,0.2125,no,yes
890,2059,2059,11082670,10540676,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,lookupFutureEvents,checkForUpgrade,0.12069,no,no
891,2060,2060,14819747,11562165,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,streamContains,0.046784,no,no
892,2062,2062,20568568,3409084,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,createHTML,getRequestContent,0.06338,no,no
893,2063,2063,4562786,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,GetResponse,seeURLConnection,0.240741,no,yes
894,2065,2065,21998571,10212189,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,readTwitterFead,getXML,0.170732,no,no
895,2069,2069,11082670,22625683,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,lookupFutureEvents,downloadModel,0.107914,no,no
896,2070,2070,3409084,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getRequestContent,checkForUpgrade,0.0875,no,no
897,2071,2071,14758866,8490297,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getResourceAsStream,copyFile,0.161905,no,yes
898,2072,2072,20073619,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getPagina,getFullScreenUrl,0.190476,no,no
899,2073,2073,11546108,22625683,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,downloadModel,0.147368,no,no
900,2074,2074,2396191,12724876,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,loadURL,0.173554,no,no
901,2076,2076,7044153,6301863,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,sendExceptionToServer,doRawRequest,0.306818,no,yes
902,2080,2080,293167,22625683,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,downloadModel,0.190476,no,no
903,2081,2081,15051083,8588992,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getMessageDigest,perform,0.06044,no,no
904,2082,2082,19307120,1169642,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,run,0.147541,no,no
905,2083,2083,19307120,10212189,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,getXML,0.290323,no,no
906,2084,2084,22114133,3187685,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,actionPerformed,copyJar,0.056995,no,no
907,2086,2086,18544890,11962480,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,read,0.204301,no,no
908,2088,2088,12782570,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,logging,actionPerformed,0.072072,no,no
909,2093,2093,8588992,11005804,0,1,0,FP,0.85,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,perform,kodetu,0.043243,no,no
910,2094,2094,6558022,9450274,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,CheckUrl,seeURLConnection,0.272727,no,yes
911,2095,2095,8983517,293167,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,doVersionCheck,0.204819,no,no
912,2096,2096,14819747,6188784,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copy,0.080925,no,no
913,2097,2097,20011285,10690321,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,copy,readData,0.085409,no,no
914,2099,2099,1508930,8166767,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,httpRequestByPOST,invoke,0.276423,no,yes
915,2108,2108,6908537,5989666,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,login,postXml,0.275862,no,yes
916,2109,2109,1169642,16931472,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,handler,0.201754,no,no
917,2110,2110,20028790,12724876,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,setBundleInfoName,loadURL,0.161616,no,no
918,2112,2112,10690321,14231545,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,readData,createTempFile,0.036364,no,no
919,2117,2117,14819747,19739421,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,main,0.173913,no,no
920,2123,2123,3401153,6908537,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,login,0.195402,no,yes
921,2127,2127,7809093,12171364,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getContent,getFrameworkFactory,0.1625,no,no
922,2128,2128,14390569,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,DialogHelper,actionPerformed,0.129167,no,no
923,2129,2129,22993368,10690321,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,decodeFileToFile,readData,0.064748,no,no
924,2136,2136,810342,14617444,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,readUNI,0.24,no,no
925,2138,2138,22418839,19276022,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,handleHandshake,parse,0.097345,no,no
926,2139,2139,14819747,13063241,0,1,0,FP,0.98,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFile,0.052326,no,no
927,2140,2140,10690321,539195,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copy,0.047619,no,no
928,2141,2141,14819747,7458833,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyParseFileToCodeFile,0.05848,no,no
929,2146,2146,17580775,7468819,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,runInternal,run,0.134328,no,yes
930,2147,2147,2396191,11962480,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,read,0.168224,no,no
931,2148,2148,17901739,1005108,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,setMembers,googleImageSearch,0.162602,no,no
932,2149,2149,5620792,8588992,0,1,0,FP,0.9,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,SHA1,perform,0.052941,no,no
933,2150,2150,14819747,8815137,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyToDir,0.101124,no,no
934,2152,2152,2396191,11546108,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,run,0.153846,no,no
935,2154,2154,8973505,1985677,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,writeFileType,SRWGuiClient,0.133333,no,no
936,2162,2162,17202158,2465747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,postRequest,0.234375,no,no
937,2165,2165,14617444,7468819,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readUNI,run,0.213333,no,no
938,2166,2166,21092340,22114133,0,1,0,FP,0.98,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,addToArchive,actionPerformed,0.036458,no,no
939,2167,2167,14688886,1508930,1,0,1,FN,0.85,long_range_semantics,long_range_semantics,hybrid_review,partially_solvable,medium,medium,populateResources,httpRequestByPOST,0.152672,no,yes
940,2168,2168,22114133,5414088,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,saveFileData,0.087302,no,no
941,2171,2171,13439950,9450274,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readRemoteFile,seeURLConnection,0.237288,no,yes
942,2172,2172,14819747,5138455,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,save,0.075581,no,no
943,2173,2173,6299111,1985677,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,retrieveQ,SRWGuiClient,0.120419,no,no
944,2174,2174,14819747,23273706,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,getProjectTreeData,0.096916,no,no
945,2175,2175,807346,742465,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,runScript,doVersionCheck,0.214286,no,yes
946,2176,2176,7468819,22625683,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,downloadModel,0.152941,no,no
947,2180,2180,13657527,1985677,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getDatasetsList,SRWGuiClient,0.102041,no,no
948,2181,2181,1169642,11962480,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,read,0.166667,no,no
949,2182,2182,14819747,8801436,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copy,0.128205,no,no
950,2183,2183,1798720,14819747,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,save,main,0.074257,no,no
951,2184,2184,21998571,2465747,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,postRequest,0.154639,no,no
952,2185,2185,1169642,7143591,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,getWebByUrl,0.158273,no,no
953,2186,2186,3330775,14617444,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getJSONData,readUNI,0.217391,no,no
954,2187,2187,3330775,1005107,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getJSONData,googleImageSearch,0.133333,no,no
955,2188,2188,5744493,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,onlyFileCopy,actionPerformed,0.06599,no,no
956,2191,2191,12197169,1005108,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,googleImageSearch,0.154545,no,no
957,2193,2193,13024538,8588992,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getHash,perform,0.076923,no,no
958,2198,2198,7468819,12171364,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,getFrameworkFactory,0.111111,no,no
959,2201,2201,22418839,324679,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,import_hints,0.162393,no,no
960,2205,2205,22875895,20210699,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readVersion,getTicketsForQueue,0.148438,no,no
961,2207,2207,189963,14819747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readAndRewrite,main,0.047847,no,no
962,2208,2208,442381,1005108,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,googleImageSearch,0.169643,no,no
963,2209,2209,5543349,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadMFileViaWeb,loadURL,0.132075,no,no
964,2210,2210,22418839,12678045,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,addQDInformation,0.190141,no,no
965,2211,2211,3330775,16353490,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getJSONData,executePost,0.238636,no,no
966,2215,2215,7633336,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executeHttpGet,loadURL,0.10989,no,no
967,2217,2217,17202158,7809093,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,getContent,0.174603,no,no
968,2219,2219,14168494,14819747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,copyFile,main,0.053892,no,no
969,2220,2220,7044153,8973505,1,0,1,FN,0.9,long_range_semantics,long_range_semantics,hybrid_review,partially_solvable,medium,medium,sendExceptionToServer,writeFileType,0.205882,no,yes
970,2221,2221,4686922,10690321,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,extractResourceToFile,readData,0.029851,no,no
971,2222,2222,14194234,9319440,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,File2String,load,0.24359,no,yes
972,2224,2224,10690321,8801436,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copy,0.085616,no,no
973,2225,2225,293167,20210699,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getTicketsForQueue,0.142857,no,no
974,2226,2226,14819747,16825994,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,run,0.112299,no,no
975,2227,2227,14819747,530882,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,readAndRewrite,0.047847,no,no
976,2229,2229,13439950,1985677,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,readRemoteFile,SRWGuiClient,0.13369,no,no
977,2232,2232,810342,18544890,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,get,0.215054,no,no
