pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
737,6140,6140,3584508,6379126,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,low,copyResource,gerarTutorialPage,0.063492,no,yes
738,6143,6143,22114133,22801734,0,1,0,FP,0.95,library_context_missing,library_context_missing,context_recovery_then_dynamic,not_reliably_solvable_static,low,medium,actionPerformed,setup,0.098814,no,no
739,6152,6152,19934218,8588992,0,1,0,FP,0.9,other,other,hybrid_review,partially_solvable,medium,low,doCrypt,perform,0.047059,no,no
740,6162,6162,16063533,8588992,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,encrypt,perform,0.042169,no,no
741,6163,6163,16079868,14617444,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readIntoList,readUNI,0.22973,no,no
742,6165,6165,5951610,11546108,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,testNetworkHTTP,run,0.189474,no,yes
743,6214,6214,3584508,3731077,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.189655,no,yes
744,6241,6241,701029,14194234,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,loadSourceCode,File2String,0.24359,no,yes
745,6251,6251,442381,14194234,1,0,1,FN,0.9,boilerplate_overlap,boilerplate_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,doVersionCheck,File2String,0.228916,no,yes
746,6274,6274,22503685,5989666,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readGeoParserResult,postXml,0.12,no,yes
747,6280,6280,19307120,13152325,0,1,0,FP,0.98,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,loadExistingAntlibs,0.193548,no,no
748,6283,6283,18504192,6470716,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyFile,main,0.128571,no,yes
749,6287,6287,10690321,7425022,0,1,0,FP,1.0,other,other,hybrid_review,partially_solvable,medium,low,readData,transferWSDL,0.09816,no,no
750,6293,6293,13657527,8166767,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getDatasetsList,invoke,0.173554,no,yes
751,6302,6302,21821404,7764011,0,1,0,FP,1.0,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getWebPage,readScalarpvviewerDocument,0.097826,no,no
752,6312,6312,22114133,5035872,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,actionPerformed,copyFile,0.076531,no,no
753,6320,6320,14819747,15580610,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,medium,main,trainClassifier,0.077778,no,no
754,6329,6329,21642215,1508930,1,0,1,FN,0.85,dataflow_blindspot,dataflow_blindspot,dynamic_equivalence_oracle,partially_solvable,high,high,addIDs,httpRequestByPOST,0.135135,no,yes
755,6336,6336,12236729,18793482,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copy,modifyApplicationMessage,0.188235,no,yes
756,6341,6341,10690321,18696387,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,readData,Converter,0.068592,no,no
757,6352,6352,1508930,2465747,1,0,1,FN,0.95,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,httpRequestByPOST,postRequest,0.195652,no,yes
758,6353,6353,3401153,20073619,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,getPagina,0.28125,no,yes
759,6363,6363,3584508,18793482,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,modifyApplicationMessage,0.195876,no,yes
760,6365,6365,3584508,13595251,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,descargarArchivo,0.075758,no,yes
761,6367,6367,7044153,10212189,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,sendExceptionToServer,getXML,0.225806,no,yes
762,6371,6371,20375440,8754809,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,low,copyFile,launch,0.051643,no,yes
763,6408,6408,5760649,14758866,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,createFile,getResourceAsStream,0.074766,no,yes
764,6421,6421,21642215,11334468,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,addIDs,wordFrequency,0.168,no,yes
765,6453,6453,3584508,647224,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,uploadFile,0.295082,no,yes
766,6469,6469,8000624,18793482,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,CopyTo,modifyApplicationMessage,0.241379,no,yes
767,6472,6472,8166767,10212189,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,invoke,getXML,0.149123,no,yes
768,6480,6480,10218878,10690321,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,DecodeMapFile,readData,0.054348,no,no
769,6490,6490,10690321,3806532,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,readData,createNew,0.055749,no,no
770,6494,6494,1421557,10690321,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,encodeFileToFile,readData,0.064748,no,no
771,6524,6524,1508930,7468819,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,httpRequestByPOST,run,0.230769,no,yes
772,6538,6538,8588992,19784131,0,1,0,FP,0.98,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,perform,getMD5Hash,0.096045,no,no
